type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,elapsed_hours_from_first,hours_from_prev_operation,group,end_reason,analysis_role,test_temperature_profile,load_profile,eol_rule_source,cutoff_voltage,discharge_current,eol_fade_threshold,re_diff,imp_flag,imp_exclude,imp_anomaly,impedance_cycle_no
impedance,2008-05-07 06:32:06,24,B0007,292,6029,06029.csv,,0.0507757180756749,0.0749637852079893,833.3969444444444,2.8308333333333335,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.001111025400052798,valid,False,False,122
impedance,2008-05-07 07:56:39,24,B0007,294,6031,06031.csv,,0.0512788002028633,0.0741340462939485,834.8061111111111,0.8769444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0005030821271884006,valid,False,False,123
impedance,2008-05-07 11:29:54,24,B0007,296,6033,06033.csv,,0.0512672493033793,0.07541159661766,838.3602777777778,3.022222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,1.1550899484000232e-05,valid,False,False,124
impedance,2008-05-07 12:54:18,24,B0007,298,6035,06035.csv,,0.0516207478491927,0.0745676068670433,839.7669444444444,0.8747222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0003534985458133952,valid,False,False,125
impedance,2008-05-07 16:27:34,24,B0007,300,6037,06037.csv,,0.0513556785028954,0.0749649652243977,843.3213888888889,3.0225,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0002650693462972961,valid,False,False,126
impedance,2008-05-07 17:51:59,24,B0007,302,6039,06039.csv,,0.0521877395575844,0.0730264613396324,844.7283333333334,0.875,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0008320610546889984,valid,False,False,127
impedance,2008-05-07 21:24:14,24,B0007,304,6041,06041.csv,,0.0519489574586029,0.0746990678040035,848.2658333333334,3.0055555555555555,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0002387820989814965,valid,False,False,128
impedance,2008-05-07 22:48:38,24,B0007,306,6043,06043.csv,,0.0513235461920233,0.073940565074064,849.6725,0.8747222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0006254112665796049,valid,False,False,129
impedance,2008-05-08 02:21:54,24,B0007,308,6045,06045.csv,,0.0512866747765454,0.0753948401341443,853.2269444444445,3.022222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,3.6871415477895964e-05,valid,False,False,130
impedance,2008-05-08 03:46:09,24,B0007,310,6047,06047.csv,,0.0528418570265627,0.0738580654603152,854.6311111111111,0.8722222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0015551822500173007,valid,False,False,131
impedance,2008-05-09 11:53:10,24,B0007,311,6048,06048.csv,,0.0550281379445186,0.0770592019906943,886.7480555555555,32.11694444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0021862809179558976,valid,False,False,132
impedance,2008-05-09 13:19:35,24,B0007,313,6050,06050.csv,,0.0552726615718286,0.0766648164177507,888.1883333333334,0.9077777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00024452362730999905,valid,False,False,133
impedance,2008-05-09 21:21:03,24,B0007,316,6053,06053.csv,,0.0537841305082546,0.0763070468277562,896.2127777777778,0.8816666666666667,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0014885310635740015,valid,False,False,134
impedance,2008-05-10 00:49:59,24,B0007,318,6055,06055.csv,,0.0532410231168491,0.0755833501431638,899.695,2.9497222222222224,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0005431073914054993,valid,False,False,135
impedance,2008-05-10 02:14:42,24,B0007,320,6057,06057.csv,,0.054786505076222,0.0774319117266334,901.1069444444445,0.8794444444444445,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.001545481959372902,valid,False,False,136
impedance,2008-05-10 05:46:15,24,B0007,322,6059,06059.csv,,0.0527346999149458,0.0757426277404382,904.6327777777777,2.993611111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0020518051612761976,valid,False,False,137
impedance,2008-05-10 07:10:49,24,B0007,324,6061,06061.csv,,0.0542768997747927,0.0751712563710375,906.0422222222222,0.8769444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0015421998598468961,valid,False,False,138
impedance,2008-05-10 10:44:07,24,B0007,326,6063,06063.csv,,0.0541016697661152,0.0760586204874903,909.5972222222222,3.0225,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0001752300086775016,valid,False,False,139
impedance,2008-05-10 12:08:32,24,B0007,328,6065,06065.csv,,0.0533555509438558,0.0762419970182761,911.0041666666667,0.8744444444444445,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0007461188222593965,valid,False,False,140
impedance,2008-05-10 15:39:59,24,B0007,330,6067,06067.csv,,0.0533794376190377,0.0768769249386572,914.5283333333333,2.9916666666666667,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,2.3886675181897243e-05,valid,False,False,141
impedance,2008-05-10 17:04:16,24,B0007,332,6069,06069.csv,,0.0551851247135877,0.0767334331584221,915.9330555555556,0.8722222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00180568709455,valid,False,False,142
impedance,2008-05-10 20:35:57,24,B0007,334,6071,06071.csv,,0.0552376704500517,0.078843810663738,919.4611111111111,2.9955555555555557,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,5.254573646400196e-05,valid,False,False,143
impedance,2008-05-10 22:00:05,24,B0007,336,6073,06073.csv,,0.053994133680981,0.077739885630552,920.8633333333333,0.8697222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0012435367690706994,valid,False,False,144
impedance,2008-05-11 01:33:24,24,B0007,338,6075,06075.csv,,0.0544393382809305,0.0778542051961001,924.4186111111111,3.022777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00044520459994949746,valid,False,False,145
impedance,2008-05-11 02:57:32,24,B0007,340,6077,06077.csv,,0.0551093773472507,0.0762306983262205,925.8208333333333,0.8697222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0006700390663202035,valid,False,False,146
impedance,2008-05-11 06:23:30,24,B0007,342,6079,06079.csv,,0.0540548756909633,0.0782110561479581,929.2536111111111,2.9,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0010545016562873988,valid,False,False,147
impedance,2008-05-11 07:47:30,24,B0007,344,6081,06081.csv,,0.0547907019243256,0.0771316593546729,930.6536111111111,0.8675,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0007358262333622967,valid,False,False,148
impedance,2008-05-11 11:20:49,24,B0007,346,6083,06083.csv,,0.0533532265941854,0.0781986731221035,934.2088888888889,3.022777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0014374753301402005,valid,False,False,149
impedance,2008-05-11 12:44:40,24,B0007,348,6085,06085.csv,,0.0537285030197626,0.0761267460464507,935.6063888888889,0.8647222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00037527642557719926,valid,False,False,150
impedance,2008-05-11 16:18:00,24,B0007,350,6087,06087.csv,,0.0535477968915447,0.0779984052656677,939.1619444444444,3.022777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00018070612821789733,valid,False,False,151
impedance,2008-05-11 17:41:53,24,B0007,352,6089,06089.csv,,0.053428804378186,0.0747539658712587,940.56,0.8652777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00011899251335870109,valid,False,False,152
impedance,2008-05-11 21:15:14,24,B0007,354,6091,06091.csv,,0.0542963108919572,0.0775560564519399,944.1158333333333,3.0230555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0008675065137712032,valid,False,False,153
impedance,2008-05-11 22:38:57,24,B0007,356,6093,06093.csv,,0.0546618423629141,0.0784601585037002,945.5111111111111,0.8625,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0003655314709568938,valid,False,False,154
impedance,2008-05-12 02:05:00,24,B0007,358,6095,06095.csv,,0.0541405078463834,0.0784910399188112,948.9452777777777,2.901388888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0005213345165306985,valid,False,False,155
impedance,2008-05-12 03:28:34,24,B0007,360,6097,06097.csv,,0.0538824016389402,0.0774785569851945,950.3380555555556,0.86,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00025810620744319557,valid,False,False,156
impedance,2008-05-12 12:24:36,24,B0007,362,6099,06099.csv,,0.0549773618536978,0.0786387336039181,959.2719444444444,8.401111111111112,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0010949602147575996,valid,False,False,157
impedance,2008-05-12 13:48:19,24,B0007,364,6101,06101.csv,,0.0542761639397116,0.0753777591799645,960.6672222222222,0.8625,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0007011979139861999,valid,False,False,158
impedance,2008-05-12 19:51:52,24,B0007,367,6104,06104.csv,,0.0537747496386631,0.0761630925523921,966.7263888888889,0.8647222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0005014143010485042,valid,False,False,159
impedance,2008-05-12 23:21:19,24,B0007,369,6106,06106.csv,,0.0545239781573175,0.0781727897082057,970.2172222222222,2.957777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0007492285186544018,valid,False,False,160
impedance,2008-05-13 00:44:53,24,B0007,371,6108,06108.csv,,0.0531805398246686,0.0754621409490807,971.61,0.86,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.001343438332648897,valid,False,False,161
impedance,2008-05-13 04:03:26,24,B0007,373,6110,06110.csv,,0.054412387703306,0.07816806645061,974.9191666666667,2.776388888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0012318478786374001,valid,False,False,162
impedance,2008-05-13 05:26:51,24,B0007,375,6112,06112.csv,,0.0540951897193372,0.0768436319617484,976.3094444444445,0.8572222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0003171979839688005,valid,False,False,163
impedance,2008-05-13 08:52:05,24,B0007,377,6114,06114.csv,,0.0545121920585528,0.0765105461461317,979.73,2.8875,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0004170023392155997,valid,False,False,164
impedance,2008-05-13 10:15:02,24,B0007,379,6116,06116.csv,,0.056164422063534,0.0776993246313987,981.1125,0.8494444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0016522300049812005,valid,False,False,165
impedance,2008-05-13 13:48:25,24,B0007,381,6118,06118.csv,,0.0523519115520944,0.0772564945442686,984.6688888888889,3.0233333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.003812510511439604,valid,False,False,166
impedance,2008-05-13 15:11:42,24,B0007,383,6120,06120.csv,,0.0556167229549265,0.0757081604993204,986.0569444444444,0.855,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0032648114028321004,valid,False,False,167
impedance,2008-05-13 18:32:21,24,B0007,385,6122,06122.csv,,0.0555827698471621,0.0772347715207363,989.4011111111112,2.811111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,3.395310776439786e-05,valid,False,False,168
impedance,2008-05-13 19:55:29,24,B0007,387,6124,06124.csv,,0.0548933155784267,0.0784417847890159,990.7866666666666,0.8525,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0006894542687354011,valid,False,False,169
impedance,2008-05-13 23:27:26,24,B0007,389,6126,06126.csv,,0.0547408930047106,0.0790184155558609,994.3191666666667,2.9991666666666665,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00015242257371610168,valid,False,False,170
impedance,2008-05-14 00:50:35,24,B0007,391,6128,06128.csv,,0.0555997570416181,0.0762345379961697,995.705,0.8525,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0008588640369074987,valid,False,False,171
impedance,2008-05-14 04:23:57,24,B0007,393,6130,06130.csv,,0.0552372334380582,0.0799393133533925,999.2611111111111,3.0230555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0003625236035599,valid,False,False,172
impedance,2008-05-14 05:46:58,24,B0007,395,6132,06132.csv,,0.0539627424356097,0.0786888902895457,1000.6447222222222,0.8502777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0012744910024484954,valid,False,False,173
impedance,2008-05-14 09:20:22,24,B0007,397,6134,06134.csv,,0.0572653476857599,0.0794231222611038,1004.2013888888889,3.0236111111111112,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0033026052501501993,valid,False,False,174
impedance,2008-05-14 10:43:12,24,B0007,399,6136,06136.csv,,0.0541146320474673,0.0761296091760724,1005.5819444444444,0.8472222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0031507156382926046,valid,False,False,175
impedance,2008-05-14 14:03:22,24,B0007,401,6138,06138.csv,,0.0510706479505143,0.0787648472687548,1008.9180555555556,2.8027777777777776,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.003043984096952994,valid,False,False,176
impedance,2008-05-14 15:26:13,24,B0007,403,6140,06140.csv,,0.0524530525571906,0.0783688834242764,1010.2988888888889,0.8475,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0013824046066762963,valid,False,False,177
impedance,2008-05-14 18:59:38,24,B0007,405,6142,06142.csv,,0.0550885787313233,0.0780670117184084,1013.8558333333333,3.0236111111111112,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0026355261741327005,valid,False,False,178
impedance,2008-05-14 20:22:30,24,B0007,407,6144,06144.csv,,0.0532910297992707,0.0777418007833103,1015.2369444444445,0.8475,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0017975489320525978,valid,False,False,179
impedance,2008-05-14 23:55:55,24,B0007,409,6146,06146.csv,,0.0557785741854704,0.0782426980033324,1018.7938888888889,3.0236111111111112,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0024875443861996985,valid,False,False,180
impedance,2008-05-15 01:18:37,24,B0007,411,6148,06148.csv,,0.0537426795031457,0.0776703060033402,1020.1722222222222,0.845,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0020358946823247,valid,False,False,181
impedance,2008-05-15 04:52:04,24,B0007,413,6150,06150.csv,,0.0584547930925319,0.0780883773855803,1023.7297222222222,3.023888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0047121135893861965,valid,False,False,182
impedance,2008-05-15 06:14:38,24,B0007,415,6152,06152.csv,,0.0546448939422686,0.0782004939640973,1025.1058333333333,0.8427777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0038098991502632934,valid,False,False,183
impedance,2008-05-15 09:48:03,24,B0007,417,6154,06154.csv,,0.0548728983507364,0.0811431379239443,1028.6627777777778,3.0236111111111112,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00022800440846779818,valid,False,False,184
impedance,2008-05-15 11:10:28,24,B0007,419,6156,06156.csv,,0.0582841929872629,0.0784462296244575,1030.036388888889,0.8402777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0034112946365265004,valid,False,False,185
impedance,2008-05-15 14:38:58,24,B0007,421,6158,06158.csv,,0.0568991758337347,0.0788722076648629,1033.5113888888889,2.941666666666667,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0013850171535281994,valid,False,False,186
impedance,2008-05-15 16:01:23,24,B0007,423,6160,06160.csv,,0.0542898771209998,0.077971810269146,1034.885,0.84,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.002609298712734902,valid,False,False,187
impedance,2008-05-15 19:24:46,24,B0007,425,6162,06162.csv,,0.0557428509591016,0.0800568561357903,1038.2747222222222,2.8561111111111113,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0014529738381017995,valid,False,False,188
impedance,2008-05-15 20:47:12,24,B0007,427,6164,06164.csv,,0.0567656318329072,0.0783665633777987,1039.6486111111112,0.8402777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0010227808738055982,valid,False,False,189
impedance,2008-05-16 00:09:33,24,B0007,429,6166,06166.csv,,0.0544643480227725,0.0779198353747232,1043.0211111111112,2.838888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0023012838101346966,valid,False,False,190
impedance,2008-05-16 22:28:31,24,B0007,433,6170,06170.csv,,0.0596812082051438,0.0795149362821227,1065.3372222222222,0.8477777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.005216860182371295,valid,False,False,191
impedance,2008-05-17 02:00:12,24,B0007,435,6172,06172.csv,,0.0560425836713211,0.0799132720597221,1068.8652777777777,2.9944444444444445,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0036386245338226944,valid,False,False,192
impedance,2008-05-17 03:22:47,24,B0007,437,6174,06174.csv,,0.057541452922451,0.0814912780220327,1070.2416666666666,0.8427777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0014988692511298946,valid,False,False,193
impedance,2008-05-17 06:53:18,24,B0007,439,6176,06176.csv,,0.0571969796717012,0.0818531945758062,1073.7502777777777,2.9747222222222223,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0003444732507498008,valid,False,False,194
impedance,2008-05-17 08:15:45,24,B0007,441,6178,06178.csv,,0.0569068249592496,0.0800043038139232,1075.1244444444444,0.8405555555555555,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0002901547124515985,valid,False,False,195
impedance,2008-05-17 11:49:14,24,B0007,443,6180,06180.csv,,0.0553395402900145,0.0808666905560647,1078.6825,3.0244444444444443,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0015672846692351,valid,False,False,196
impedance,2008-05-17 13:11:30,24,B0007,445,6182,06182.csv,,0.0567026821439164,0.0812775892034121,1080.0536111111112,0.8375,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0013631418539018988,valid,False,False,197
impedance,2008-05-17 16:43:35,24,B0007,447,6184,06184.csv,,0.057050602535577,0.081538403561654,1083.5883333333334,3.0008333333333335,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00034792039166060135,valid,False,False,198
impedance,2008-05-17 18:05:53,24,B0007,449,6186,06186.csv,,0.0575350540153687,0.0771307754242999,1084.96,0.8377777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0004844514797917032,valid,False,False,199
impedance,2008-05-17 21:38:49,24,B0007,451,6188,06188.csv,,0.0577616170406075,0.0820660023586674,1088.5088888888888,3.015,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00022656302523879623,valid,False,False,200
impedance,2008-05-17 23:00:48,24,B0007,453,6190,06190.csv,,0.0576869489078101,0.0802208836257335,1089.8752777777777,0.8325,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,7.466813279739803e-05,valid,False,False,201
impedance,2008-05-18 02:33:17,24,B0007,455,6192,06192.csv,,0.0575854885358439,0.0829334777035948,1093.4166666666667,3.0075,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00010146037196619856,valid,False,False,202
impedance,2008-05-18 03:55:17,24,B0007,457,6194,06194.csv,,0.0577034778846689,0.0812692583488516,1094.7833333333333,0.8327777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00011798934882499557,valid,False,False,203
impedance,2008-05-18 07:28:48,24,B0007,459,6196,06196.csv,,0.0567066634864918,0.0826880652178822,1098.3419444444444,3.024722222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.000996814398177094,valid,False,False,204
impedance,2008-05-18 08:50:48,24,B0007,461,6198,06198.csv,,0.0572315559529829,0.0826950250965445,1099.7086111111112,0.8327777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0005248924664910948,valid,False,False,205
impedance,2008-05-18 12:12:46,24,B0007,463,6200,06200.csv,,0.0587157190858806,0.0829417400304377,1103.0747222222221,2.8319444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0014841631328977034,valid,False,False,206
impedance,2008-05-18 13:34:37,24,B0007,465,6202,06202.csv,,0.0578608501326491,0.0807956240841583,1104.4388888888889,0.8302777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0008548689532315024,valid,False,False,207
impedance,2008-05-18 17:04:27,24,B0007,467,6204,06204.csv,,0.0571097513991468,0.0823903452866173,1107.9361111111111,2.9633333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0007510987335022992,valid,False,False,208
impedance,2008-05-18 18:26:10,24,B0007,469,6206,06206.csv,,0.0575111401549391,0.0818285540818517,1109.2980555555555,0.8280555555555555,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0004013887557922993,valid,False,False,209
impedance,2008-05-18 21:59:40,24,B0007,471,6208,06208.csv,,0.057017768907922,0.0816566640960627,1112.856388888889,3.0244444444444443,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0004933712470171006,valid,False,False,210
impedance,2008-05-18 23:21:28,24,B0007,473,6210,06210.csv,,0.0581808102875489,0.0824870608893921,1114.2197222222221,0.8286111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.001163041379626903,valid,False,False,211
impedance,2008-05-19 02:55:02,24,B0007,475,6212,06212.csv,,0.0577146867420723,0.0839742832388461,1117.7791666666667,3.024722222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00046612354547660023,valid,False,False,212
impedance,2008-05-19 04:16:50,24,B0007,477,6214,06214.csv,,0.0575543418900088,0.0821982911537954,1119.1425,0.8286111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.00016034485206350285,valid,False,False,213
impedance,2008-05-19 07:49:12,24,B0007,479,6216,06216.csv,,0.0568683507839505,0.083735413702951,1122.6819444444445,3.004722222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0006859911060582979,valid,False,False,214
impedance,2008-05-20 02:06:32,24,B0007,485,6222,06222.csv,,0.0600951025245409,0.0795802594270129,1140.9708333333333,0.8305555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0032267517405904014,valid,False,False,215
impedance,2008-05-20 05:40:03,24,B0007,487,6224,06224.csv,,0.0546567857524269,0.0819690564666934,1144.5294444444444,3.0244444444444443,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.005438316772114003,valid,False,False,216
impedance,2008-05-20 07:01:47,24,B0007,489,6226,06226.csv,,0.0560093930698341,0.0823836843859126,1145.8916666666667,0.8280555555555555,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0013526073174072034,valid,False,False,217
impedance,2008-05-20 10:35:19,24,B0007,491,6228,06228.csv,,0.0585539628869158,0.0817127037862085,1149.4505555555556,3.024722222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0025445698170816974,valid,False,False,218
impedance,2008-05-20 11:56:55,24,B0007,493,6230,06230.csv,,0.0571692714551721,0.0822038369997168,1150.8105555555555,0.8255555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0013846914317436967,valid,False,False,219
impedance,2008-05-20 15:25:23,24,B0007,495,6232,06232.csv,,0.0582798533828209,0.0828220199551595,1154.285,2.9402777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0011105819276487974,valid,False,False,220
impedance,2008-05-20 16:46:59,24,B0007,497,6234,06234.csv,,0.0639148743907351,0.0873043067219208,1155.645,0.8255555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.005635021007914194,valid,False,False,221
impedance,2008-05-20 20:18:35,24,B0007,499,6236,06236.csv,,0.0655433340131684,0.0871263036916229,1159.1716666666666,2.9922222222222223,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.001628459622433312,valid,False,False,222
impedance,2008-05-20 21:40:11,24,B0007,501,6238,06238.csv,,0.0630590914927044,0.0857356197510925,1160.5316666666668,0.8255555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.002484242520464003,valid,False,False,223
impedance,2008-05-21 01:07:35,24,B0007,503,6240,06240.csv,,0.0634370910506511,0.0896123973508008,1163.9883333333332,2.922222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0003779995579466927,valid,False,False,224
impedance,2008-05-21 02:29:02,24,B0007,505,6242,06242.csv,,0.0646492476769399,0.0895618336923886,1165.3458333333333,0.8233333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0012121566262888045,valid,False,False,225
impedance,2008-05-21 05:52:23,24,B0007,507,6244,06244.csv,,0.064090710272644,0.0892312868292601,1168.735,2.854722222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.2,2A_CC,0.3,0.0005585374042959002,valid,False,False,226
