uid,battery_id,group,discharge_cycle_raw,Capacity,SOH_nominal,SOH_relative,eol_cycle,RUL,analysis_role,end_reason,ambient_temperature,start_time,mean_voltage,mean_current,mean_temp,Rct,init_cap,init_soh
6981,B0054,I,70,0.911490473146094,45.57,83.16,1.0,0.0,anomaly,QA_issue,4,2010-09-21 21:16:13,3.0723870805326334,-1.885477604514064,14.343325580342825,0.1697917393389899,1.0960302257185877,37.0
6983,B0054,I,71,0.9337172811638196,46.69,85.19,1.0,0.0,anomaly,QA_issue,4,2010-09-22 00:59:48,3.292510597456584,-1.589261111842247,12.52113276136492,0.1697917393389899,1.0960302257185877,37.0
6985,B0054,I,72,0.8981517756068776,44.91,81.95,1.0,0.0,anomaly,QA_issue,4,2010-09-22 04:42:50,3.0615420925064947,-1.9122401856096214,14.320010513448286,0.1697917393389899,1.0960302257185877,37.0
6987,B0054,I,73,0.9139367135371254,45.7,83.39,1.0,0.0,anomaly,QA_issue,4,2010-09-22 08:25:42,3.104814009888728,-1.8597568424209727,13.817833063271001,0.1680384253073146,1.0960302257185877,37.0
6989,B0054,I,74,0.8764848617154279,43.82,79.97,1.0,0.0,anomaly,QA_issue,4,2010-09-22 12:07:52,3.059157387323051,-1.891396177801322,14.23049295284562,0.1680384253073146,1.0960302257185877,37.0
6993,B0054,I,75,0.8854917958581964,44.27,80.79,1.0,0.0,anomaly,QA_issue,4,2010-09-22 17:02:11,3.0574972660409525,-1.9002601186022194,14.343710795679344,0.1638399860745152,1.0960302257185877,37.0
6995,B0054,I,76,0.8819074622846708,44.1,80.46,1.0,0.0,anomaly,QA_issue,4,2010-09-22 20:44:38,3.056744849055627,-1.890256821336201,14.146643227132303,0.1638399860745152,1.0960302257185877,37.0
6997,B0054,I,77,0.9045809105944796,45.23,82.53,1.0,0.0,anomaly,QA_issue,4,2010-09-23 00:27:12,3.151370552126675,-1.784583999673922,13.55224741011707,0.1638399860745152,1.0960302257185877,37.0
6999,B0054,I,78,0.8734606349455996,43.67,79.69,1.0,0.0,anomaly,QA_issue,4,2010-09-23 04:09:08,3.056163933839863,-1.8986075226465784,14.28080189135689,0.1737279547669624,1.0960302257185877,37.0
7001,B0054,I,79,0.903131190986828,45.16,82.4,1.0,0.0,anomaly,QA_issue,4,2010-09-23 07:51:17,3.236611432340167,-1.6591500079295527,12.92628985289928,0.1737279547669624,1.0960302257185877,37.0
7005,B0054,I,80,0.8712217754060124,43.56,79.49,1.0,0.0,anomaly,QA_issue,4,2010-09-23 12:44:52,3.0377786371686537,-1.908146194135418,14.22945813956484,0.1698819240460445,1.0960302257185877,37.0
7007,B0054,I,81,0.8936499043476617,44.68,81.54,1.0,0.0,anomaly,QA_issue,4,2010-09-23 16:27:06,3.096631349811912,-1.8642154954714252,13.889055949262898,0.1698819240460445,1.0960302257185877,37.0
7009,B0054,I,82,0.8835064014687892,44.18,80.61,1.0,0.0,anomaly,QA_issue,4,2010-09-23 20:08:35,3.061142614370136,-1.9063318856890263,14.098316453956759,0.1698819240460445,1.0960302257185877,37.0
7011,B0054,I,83,0.8779403705367915,43.9,80.1,1.0,0.0,anomaly,QA_issue,4,2010-09-23 23:50:11,3.0558445282697995,-1.9062132651550836,14.205610727972745,0.1694057325625717,1.0960302257185877,37.0
7013,B0054,I,84,0.8599389109365094,43.0,78.46,1.0,0.0,anomaly,QA_issue,4,2010-09-24 03:31:49,3.0499483326806858,-1.8957242503552247,14.19998846070805,0.1694057325625717,1.0960302257185877,37.0
7017,B0054,I,85,0.8697358119609565,43.49,79.35,1.0,0.0,anomaly,QA_issue,4,2010-09-24 08:25:18,3.0516041952252326,-1.8948015430442455,14.288204303284642,0.167319969850756,1.0960302257185877,37.0
7019,B0054,I,86,0.8638271814812677,43.19,78.81,1.0,0.0,anomaly,QA_issue,4,2010-09-24 12:07:03,3.0472454916360254,-1.8950958802980533,14.208858242752529,0.167319969850756,1.0960302257185877,37.0
7021,B0054,I,87,0.8865694537789144,44.33,80.89,1.0,0.0,anomaly,QA_issue,4,2010-09-24 15:48:49,3.231306720712414,-1.6587879730372208,12.936183613815924,0.167319969850756,1.0960302257185877,37.0
7023,B0054,I,88,0.8690078572313327,43.45,79.29,1.0,0.0,anomaly,QA_issue,4,2010-09-24 19:30:22,3.0561992011444183,-1.9142507746667623,14.084182887600768,0.1686325183988175,1.0960302257185877,37.0
7025,B0054,I,89,0.8474446088377652,42.37,77.32,1.0,0.0,anomaly,QA_issue,4,2010-09-24 23:11:34,3.0491012363957015,-1.891201590561377,14.275903069670573,0.1686325183988175,1.0960302257185877,37.0
7029,B0054,I,90,0.8799727721580702,44.0,80.29,1.0,0.0,anomaly,QA_issue,4,2010-09-28 11:41:33,3.059261895423349,-1.8398920804939838,14.30665353308513,0.1681038553142042,1.0960302257185877,37.0
7033,B0054,I,91,0.9110444582768508,45.55,83.12,1.0,0.0,anomaly,QA_issue,4,2010-09-28 16:37:32,3.070487564105729,-1.8791742872877957,13.97058204189835,0.1669401768666011,1.0960302257185877,37.0
7035,B0054,I,92,0.912172429335506,45.61,83.23,1.0,0.0,anomaly,QA_issue,4,2010-09-28 20:21:33,3.0670481333803075,-1.8583080895803588,13.799155081842603,0.1669401768666011,1.0960302257185877,37.0
7037,B0054,I,93,0.8872043975884799,44.36,80.95,1.0,0.0,anomaly,QA_issue,4,2010-09-29 00:05:26,3.0722065010406205,-1.875125846834201,13.85337076803369,0.1669401768666011,1.0960302257185877,37.0
7039,B0054,I,94,0.8961236767959215,44.81,81.76,1.0,0.0,anomaly,QA_issue,4,2010-09-29 03:48:21,3.1172532303623326,-1.8007142687914817,13.514874679422098,0.1720683073507892,1.0960302257185877,37.0
7041,B0054,I,95,0.8851334001128452,44.26,80.76,1.0,0.0,anomaly,QA_issue,4,2010-09-29 07:31:12,3.056060239035107,-1.8630586445315187,13.789537640473576,0.1720683073507892,1.0960302257185877,37.0
7045,B0054,I,96,0.8793386645436118,43.97,80.23,1.0,0.0,anomaly,QA_issue,4,2010-09-29 12:25:41,3.2276996110787217,-1.6261597439567572,12.632160467633847,0.1736702007658418,1.0960302257185877,37.0
7047,B0054,I,97,0.8461224238450626,42.31,77.2,1.0,0.0,anomaly,QA_issue,4,2010-09-29 16:08:13,3.0511101255752133,-1.873244340822881,14.13323618000429,0.1736702007658418,1.0960302257185877,37.0
7049,B0054,I,98,0.8705933152969343,43.53,79.43,1.0,0.0,anomaly,QA_issue,4,2010-09-29 19:50:59,3.110131898177326,-1.8048654869219674,13.44514404240349,0.1736702007658418,1.0960302257185877,37.0
7051,B0054,I,99,0.8440520909609104,42.2,77.01,1.0,0.0,anomaly,QA_issue,4,2010-09-29 23:33:00,3.04847435422664,-1.8598703836367976,13.90645728525564,0.1699411482743376,1.0960302257185877,37.0
7053,B0054,I,100,0.8536244678403578,42.68,77.88,1.0,0.0,anomaly,QA_issue,4,2010-09-30 03:15:20,3.072050215151649,-1.8567326723251218,13.600457924373249,0.1699411482743376,1.0960302257185877,37.0
7057,B0054,I,101,0.8524519337958137,42.62,77.78,1.0,0.0,anomaly,QA_issue,4,2010-09-30 08:08:36,3.0780861695186963,-1.8332643523185828,13.622342114819537,0.1742737496764066,1.0960302257185877,37.0
7059,B0054,I,102,0.8373919001793014,41.87,76.4,1.0,0.0,anomaly,QA_issue,4,2010-09-30 11:50:17,3.04797840047238,-1.8581507060124247,14.071709155413798,0.1742737496764066,1.0960302257185877,37.0
7061,B0054,I,103,0.0,,,1.0,0.0,anomaly,QA_issue,4,2010-09-30 15:32:33,,,,0.1742737496764066,1.0960302257185877,37.0
7314,B0055,I,1,0.7989997927037011,39.95,63.55,1.0,0.0,anomaly,QA_issue,4,2010-09-03 12:10:27,3.24393616697826,-1.1715210918629737,11.879033293126687,0.2347168648465374,1.2572591312230863,39.95
7318,B0055,I,2,1.319892156462878,65.99,104.98,1.0,0.0,anomaly,QA_issue,4,2010-09-03 17:08:51,3.2904290284649416,-1.7486007645883601,12.415262417855027,0.2017671893861614,1.2572591312230863,39.95
7320,B0055,I,3,1.2769832801132015,63.85,101.57,1.0,0.0,anomaly,QA_issue,4,2010-09-03 20:58:26,3.3262313664496315,-1.7060235650197326,12.360226804144617,0.2017671893861614,1.2572591312230863,39.95
7322,B0055,I,4,1.2572591312230863,62.86,100.0,1.0,0.0,anomaly,QA_issue,4,2010-09-04 00:47:52,3.338535407708074,-1.7298155313553945,12.18280226281388,0.2017671893861614,1.2572591312230863,39.95
7324,B0055,I,5,1.206763751299412,60.34,95.98,1.0,0.0,anomaly,QA_issue,4,2010-09-04 04:35:34,3.369050331157636,-1.6305194194626307,11.995175259559732,0.1832957702027795,1.2572591312230863,39.95
7326,B0055,I,6,1.2077322536103197,60.39,96.06,1.0,0.0,anomaly,QA_issue,4,2010-09-04 08:24:28,3.3596802370189534,-1.6935037519026295,12.015852590858461,0.1832957702027795,1.2572591312230863,39.95
7330,B0055,I,7,1.2009614290093835,60.05,95.52,1.0,0.0,anomaly,QA_issue,4,2010-09-04 13:22:53,3.331138062731705,-1.7969822666205213,12.31051634460958,0.1840796258694923,1.2572591312230863,39.95
7332,B0055,I,8,1.189059086549973,59.45,94.58,1.0,0.0,anomaly,QA_issue,4,2010-09-04 17:07:33,3.335155652675837,-1.8221216958276871,12.203269426883178,0.1840796258694923,1.2572591312230863,39.95
7334,B0055,I,9,1.169708782604433,58.49,93.04,1.0,0.0,anomaly,QA_issue,4,2010-09-04 20:50:47,3.3970397549525346,-1.60517659481492,11.974188885781311,0.1840796258694923,1.2572591312230863,39.95
7336,B0055,I,10,1.1483647194613424,57.42,91.34,1.0,0.0,anomaly,QA_issue,4,2010-09-05 00:38:30,3.380300899412322,-1.6273590433187917,12.146032186206996,0.1738645043833818,1.2572591312230863,39.95
7338,B0055,I,11,1.1527726060972296,57.64,91.69,1.0,0.0,anomaly,QA_issue,4,2010-09-05 04:25:36,3.344612876092421,-1.8077804758929823,12.075029193191549,0.1738645043833818,1.2572591312230863,39.95
7342,B0055,I,12,1.1318370471727228,56.59,90.02,1.0,0.0,anomaly,QA_issue,4,2010-09-05 09:19:29,3.4016962939915634,-1.5934585102181225,11.953480850146518,0.1796663621748983,1.2572591312230863,39.95
7344,B0055,I,13,1.1326525803383347,56.63,90.09,1.0,0.0,anomaly,QA_issue,4,2010-09-05 13:06:35,3.3777825070738476,-1.6457766002423246,12.091243346975185,0.1796663621748983,1.2572591312230863,39.95
7346,B0055,I,14,1.1160565716574584,55.8,88.77,1.0,0.0,anomaly,QA_issue,4,2010-09-05 16:52:47,3.411152214850695,-1.584422122674529,11.84145066042513,0.1796663621748983,1.2572591312230863,39.95
7348,B0055,I,15,1.0984641825068853,54.92,87.37,1.0,0.0,anomaly,QA_issue,4,2010-09-05 20:39:20,3.4062074380814424,-1.5875314249026022,11.855003538549179,0.1703935259234456,1.2572591312230863,39.95
7350,B0055,I,16,1.092569410309668,54.63,86.9,1.0,0.0,anomaly,QA_issue,4,2010-09-06 00:25:33,3.4006629565141497,-1.5865260183824128,11.91733362745109,0.1703935259234456,1.2572591312230863,39.95
7354,B0055,I,17,1.109167680712031,55.46,88.22,1.0,0.0,anomaly,QA_issue,4,2010-09-06 05:23:13,3.3734363664560836,-1.6558769500299217,12.135031767584422,0.1713255438972697,1.2572591312230863,39.95
7356,B0055,I,18,1.107503502890571,55.38,88.09,1.0,0.0,anomaly,QA_issue,4,2010-09-06 09:08:34,3.375129892014158,-1.6682381023500135,12.085534035682384,0.1713255438972697,1.2572591312230863,39.95
7358,B0055,I,19,1.106751675424531,55.34,88.03,1.0,0.0,anomaly,QA_issue,4,2010-09-06 12:53:22,3.3799212171444224,-1.6518184000413112,12.035133443915596,0.1713255438972697,1.2572591312230863,39.95
7360,B0055,I,20,1.0726694124582823,53.63,85.32,1.0,0.0,anomaly,QA_issue,4,2010-09-06 16:38:35,3.4131937901660443,-1.5631982736121797,11.694010522378294,0.1691734261334766,1.2572591312230863,39.95
7362,B0055,I,21,1.0776844021506693,53.88,85.72,1.0,0.0,anomaly,QA_issue,4,2010-09-06 20:24:10,3.388212777111266,-1.610243196548055,12.025951124467579,0.1691734261334766,1.2572591312230863,39.95
7366,B0055,I,22,1.1981714734535909,59.91,95.3,1.0,0.0,anomaly,QA_issue,4,2010-09-09 16:02:55,3.3833310240018224,-1.6643817613294818,11.847288624466863,0.164729857372792,1.2572591312230863,39.95
7370,B0055,I,23,1.162538155268093,58.13,92.47,1.0,0.0,anomaly,QA_issue,4,2010-09-09 21:02:00,3.4060332992983726,-1.629380871239606,11.64238700767333,0.1704903849366,1.2572591312230863,39.95
7372,B0055,I,24,1.1556827465844224,57.78,91.92,1.0,0.0,anomaly,QA_issue,4,2010-09-10 00:49:20,3.395122860818019,-1.6480629343875917,11.772012658338625,0.1704903849366,1.2572591312230863,39.95
7374,B0055,I,25,1.137444098422356,56.87,90.47,1.0,0.0,anomaly,QA_issue,4,2010-09-10 04:36:05,3.3678744885149583,-1.6963503354994716,11.983454214473864,0.1704903849366,1.2572591312230863,39.95
7376,B0055,I,26,1.1126375352125493,55.63,88.5,1.0,0.0,anomaly,QA_issue,4,2010-09-10 08:21:56,3.38093838986856,-1.647762002114427,11.908597488676612,0.1594085495441995,1.2572591312230863,39.95
7378,B0055,I,27,1.098656067845981,54.93,87.39,1.0,0.0,anomaly,QA_issue,4,2010-09-10 12:07:58,3.41469739374783,-1.601996974729089,11.5894392622721,0.1594085495441995,1.2572591312230863,39.95
7382,B0055,I,28,1.098530275888464,54.93,87.38,1.0,0.0,anomaly,QA_issue,4,2010-09-10 17:05:18,3.41231159843661,-1.607009362096321,11.62971431744992,0.1667195684592821,1.2572591312230863,39.95
7384,B0055,I,29,1.1029370400968537,55.15,87.73,1.0,0.0,anomaly,QA_issue,4,2010-09-10 20:50:57,3.40438229399094,-1.6275896700955126,11.647248561632294,0.1667195684592821,1.2572591312230863,39.95
7386,B0055,I,30,1.0949644922735318,54.75,87.09,1.0,0.0,anomaly,QA_issue,4,2010-09-11 00:36:11,3.3673428364678033,-1.6825636345526909,12.022205345514335,0.1667195684592821,1.2572591312230863,39.95
7388,B0055,I,31,1.0890679714830998,54.45,86.62,1.0,0.0,anomaly,QA_issue,4,2010-09-11 04:20:54,3.410419638073745,-1.6127556701823982,11.542224902228243,0.1585714252483242,1.2572591312230863,39.95
7390,B0055,I,32,1.073323391636053,53.67,85.37,1.0,0.0,anomaly,QA_issue,4,2010-09-11 08:05:50,3.3875483794093744,-1.6303240143418967,11.825965633220362,0.1585714252483242,1.2572591312230863,39.95
7394,B0055,I,33,1.095373856745309,54.77,87.12,1.0,0.0,anomaly,QA_issue,4,2010-09-11 13:02:19,3.353344563900017,-1.71799533716817,12.03863906152037,0.1606795896891386,1.2572591312230863,39.95
7396,B0055,I,34,1.0639517466243125,53.2,84.62,1.0,0.0,anomaly,QA_issue,4,2010-09-11 16:46:28,3.403128476363774,-1.6148091574306576,11.593174510812181,0.1606795896891386,1.2572591312230863,39.95
7398,B0055,I,35,1.085798072407703,54.29,86.36,1.0,0.0,anomaly,QA_issue,4,2010-09-11 20:31:10,3.3737196134296283,-1.6806946415000543,11.87359860158602,0.1606795896891386,1.2572591312230863,39.95
7400,B0055,I,36,1.0588748965507555,52.94,84.22,1.0,0.0,anomaly,QA_issue,4,2010-09-12 00:15:17,3.382746702873388,-1.63831200906344,11.809310238880514,0.158710789913109,1.2572591312230863,39.95
7402,B0055,I,37,1.0813260035191288,54.07,86.01,1.0,0.0,anomaly,QA_issue,4,2010-09-12 03:59:48,3.364191938389695,-1.7019108237148655,11.933034010302555,0.158710789913109,1.2572591312230863,39.95
7406,B0055,I,38,1.061601862588323,53.08,84.44,1.0,0.0,anomaly,QA_issue,4,2010-09-12 08:55:06,3.4082196198521744,-1.6137161861379499,11.537329227977159,0.1621587836501836,1.2572591312230863,39.95
7408,B0055,I,39,1.0593920670581127,52.97,84.26,1.0,0.0,anomaly,QA_issue,4,2010-09-12 12:39:18,3.372043860658349,-1.6587094218378895,11.942237573488166,0.1621587836501836,1.2572591312230863,39.95
7410,B0055,I,40,1.0742513141424723,53.71,85.44,1.0,0.0,anomaly,QA_issue,4,2010-09-12 16:23:34,3.3954495279595993,-1.6449474011417666,11.654440484569944,0.1621587836501836,1.2572591312230863,39.95
7412,B0055,I,41,1.04056147341315,52.03,82.76,1.0,0.0,anomaly,QA_issue,4,2010-09-12 20:07:24,3.3886471333647554,-1.6341793441136747,11.722702041818202,0.1583936556285234,1.2572591312230863,39.95
7414,B0055,I,42,1.0575656535324895,52.88,84.12,1.0,0.0,anomaly,QA_issue,4,2010-09-12 23:51:17,3.356819503345258,-1.6871055404907072,12.139105911879911,0.1583936556285234,1.2572591312230863,39.95
7418,B0055,I,43,1.0983528970914622,54.92,87.36,1.0,0.0,anomaly,QA_issue,4,2010-09-14 12:06:05,3.3817303003737798,-1.6534663598224018,11.725785170275977,0.1552247292015739,1.2572591312230863,39.95
7422,B0055,I,44,1.109758993739737,55.49,88.27,1.0,0.0,anomaly,QA_issue,4,2010-09-14 17:03:04,3.332585578324588,-1.7469358745804893,12.140932736705588,0.1591460762969972,1.2572591312230863,39.95
7424,B0055,I,45,1.0793315779206871,53.97,85.85,1.0,0.0,anomaly,QA_issue,4,2010-09-14 20:48:06,3.415794800601349,-1.6100189784192442,11.32244979928203,0.1591460762969972,1.2572591312230863,39.95
7426,B0055,I,46,1.0716159094756148,53.58,85.23,1.0,0.0,anomaly,QA_issue,4,2010-09-15 00:32:54,3.364395338116308,-1.6797818306005565,11.899725740614361,0.1591460762969972,1.2572591312230863,39.95
7428,B0055,I,47,1.0746464211019795,53.73,85.48,1.0,0.0,anomaly,QA_issue,4,2010-09-15 04:17:21,3.3556150350421454,-1.703206082949298,11.9698483506891,0.1591460762969972,1.2572591312230863,39.95
7430,B0055,I,48,1.08643683065179,54.32,86.41,1.0,0.0,anomaly,QA_issue,4,2010-09-17 15:17:48,3.281355252371035,-1.8582921214004529,11.944879920447905,0.1585808421335283,1.2572591312230863,39.95
7434,B0055,I,49,1.1340138347387958,56.7,90.2,1.0,0.0,anomaly,QA_issue,4,2010-09-17 20:11:19,3.334032521651499,-1.7577069451672969,12.028925123088165,0.1541064904497954,1.2572591312230863,39.95
7436,B0055,I,50,1.1176964717951587,55.88,88.9,1.0,0.0,anomaly,QA_issue,4,2010-09-17 23:56:44,3.355658576925396,-1.7278318736099232,11.71503135296823,0.1541064904497954,1.2572591312230863,39.95
7438,B0055,I,51,1.1046468529644289,55.23,87.86,1.0,0.0,anomaly,QA_issue,4,2010-09-18 03:41:26,3.353357049023896,-1.7321258947169125,11.810607676487715,0.1541064904497954,1.2572591312230863,39.95
7440,B0055,I,52,1.089700148407426,54.49,86.67,1.0,0.0,anomaly,QA_issue,4,2010-09-18 07:25:38,3.356165416087441,-1.720909576078404,11.765625767571137,0.1551765793727509,1.2572591312230863,39.95
7442,B0055,I,53,1.075533547538172,53.78,85.55,1.0,0.0,anomaly,QA_issue,4,2010-09-18 11:09:35,3.3655236596965747,-1.6928963609340806,11.666664960009529,0.1551765793727509,1.2572591312230863,39.95
7446,B0055,I,54,1.0609866776144368,53.05,84.39,1.0,0.0,anomaly,QA_issue,4,2010-09-18 16:05:06,3.3657531038090425,-1.6674344219063135,11.708939176253061,0.1570535339827561,1.2572591312230863,39.95
7448,B0055,I,55,1.0518218041615568,52.59,83.66,1.0,0.0,anomaly,QA_issue,4,2010-09-18 19:49:23,3.3849405998756668,-1.6377223794615252,11.450092345609722,0.1570535339827561,1.2572591312230863,39.95
7450,B0055,I,56,1.0553857898132757,52.77,83.94,1.0,0.0,anomaly,QA_issue,4,2010-09-18 23:33:26,3.410105370394735,-1.6143852867459763,11.131625464424475,0.1570535339827561,1.2572591312230863,39.95
7452,B0055,I,57,1.0533102333691788,52.67,83.78,1.0,0.0,anomaly,QA_issue,4,2010-09-19 03:17:11,3.3607031370514133,-1.6847849277248685,11.738832332367679,0.1526111561527176,1.2572591312230863,39.95
7454,B0055,I,58,1.0315365260084348,51.58,82.05,1.0,0.0,anomaly,QA_issue,4,2010-09-19 07:00:37,3.3928240190547645,-1.620409812946121,11.33070420089266,0.1526111561527176,1.2572591312230863,39.95
7458,B0055,I,59,1.0533401053259417,52.67,83.78,1.0,0.0,anomaly,QA_issue,4,2010-09-19 11:55:48,3.3379943082200825,-1.7350634493263108,11.71743632355557,0.1599802865899194,1.2572591312230863,39.95
7460,B0055,I,60,1.0317876798810788,51.59,82.07,1.0,0.0,anomaly,QA_issue,4,2010-09-19 15:38:44,3.3837488836711063,-1.6355169727932202,11.448023523006356,0.1599802865899194,1.2572591312230863,39.95
7462,B0055,I,61,1.0354207912157296,51.77,82.36,1.0,0.0,anomaly,QA_issue,4,2010-09-19 19:22:11,3.403485205771499,-1.6207746296063927,11.113362092407373,0.1599802865899194,1.2572591312230863,39.95
7464,B0055,I,62,1.0322251791310608,51.61,82.1,1.0,0.0,anomaly,QA_issue,4,2010-09-19 23:05:17,3.3488479010139836,-1.695046194498669,11.759912549960134,0.1531740403604835,1.2572591312230863,39.95
7466,B0055,I,63,1.011543397303472,50.58,80.46,1.0,0.0,anomaly,QA_issue,4,2010-09-20 02:48:11,3.400337322032959,-1.607752495748955,11.095152329208846,0.1531740403604835,1.2572591312230863,39.95
7470,B0055,I,64,1.0413760568150228,52.07,82.83,1.0,0.0,anomaly,QA_issue,4,2010-09-20 07:42:50,3.334305277604063,-1.7288529172580396,11.855416870953553,0.1564819179161687,1.2572591312230863,39.95
7472,B0055,I,65,1.02174193386881,51.09,81.27,1.0,0.0,anomaly,QA_issue,4,2010-09-20 11:25:31,3.3786546268712,-1.643846470805885,11.50146446187769,0.1564819179161687,1.2572591312230863,39.95
7474,B0055,I,66,1.0133135547969283,50.67,80.6,1.0,0.0,anomaly,QA_issue,4,2010-09-20 15:08:29,3.4133233156096474,-1.5920409233304795,10.922543090852551,0.1564819179161687,1.2572591312230863,39.95
7476,B0055,I,67,1.029994255962691,51.5,81.92,1.0,0.0,anomaly,QA_issue,4,2010-09-20 18:51:21,3.3358445561886736,-1.731928125216886,11.679121657086682,0.1530520120177823,1.2572591312230863,39.95
7478,B0055,I,68,1.0189349807814327,50.95,81.04,1.0,0.0,anomaly,QA_issue,4,2010-09-20 22:33:25,3.3537094650205534,-1.677750490852325,11.716719550648065,0.1530520120177823,1.2572591312230863,39.95
7482,B0055,I,69,1.0290879520854015,51.45,81.85,1.0,0.0,anomaly,QA_issue,4,2010-09-21 16:21:05,3.3664574186515495,-1.6531774202404779,11.332026451776493,0.1519955066716708,1.2572591312230863,39.95
7486,B0055,I,70,1.0567629241900045,52.84,84.05,1.0,0.0,anomaly,QA_issue,4,2010-09-21 21:16:13,3.319131030823727,-1.7487663736418582,11.967823512320054,0.1527808323572457,1.2572591312230863,39.95
7488,B0055,I,71,1.0291668536316647,51.46,81.86,1.0,0.0,anomaly,QA_issue,4,2010-09-22 00:59:48,3.4032103094968886,-1.6200178882302807,11.015449770252141,0.1527808323572457,1.2572591312230863,39.95
7490,B0055,I,72,1.032129844490102,51.61,82.09,1.0,0.0,anomaly,QA_issue,4,2010-09-22 04:42:50,3.3438319909010956,-1.7039909409611311,11.818028778074435,0.1527808323572457,1.2572591312230863,39.95
7492,B0055,I,73,1.0409230283951276,52.05,82.79,1.0,0.0,anomaly,QA_issue,4,2010-09-22 08:25:42,3.372464129262226,-1.6883184479362596,11.295282200562328,0.1482669209281052,1.2572591312230863,39.95
7494,B0055,I,74,1.011161098766987,50.56,80.43,1.0,0.0,anomaly,QA_issue,4,2010-09-22 12:07:52,3.355371469875697,-1.671488542905288,11.589249198689654,0.1482669209281052,1.2572591312230863,39.95
7498,B0055,I,75,1.0337876112911784,51.69,82.23,1.0,0.0,anomaly,QA_issue,4,2010-09-22 17:02:11,3.3279855680794297,-1.738115100941277,11.857143843844959,0.1578826080591113,1.2572591312230863,39.95
7500,B0055,I,76,1.003994224020383,50.2,79.86,1.0,0.0,anomaly,QA_issue,4,2010-09-22 20:44:38,3.380340612404249,-1.6383784100519558,11.276289724634314,0.1578826080591113,1.2572591312230863,39.95
7502,B0055,I,77,1.0334195479955004,51.67,82.2,1.0,0.0,anomaly,QA_issue,4,2010-09-23 00:27:12,3.3795059063602477,-1.6720302030703615,11.220787392479368,0.1578826080591113,1.2572591312230863,39.95
7504,B0055,I,78,1.009893656411646,50.49,80.33,1.0,0.0,anomaly,QA_issue,4,2010-09-23 04:09:08,3.3419486124359232,-1.7040964736723387,11.759447806620914,0.1499114578715834,1.2572591312230863,39.95
7506,B0055,I,79,1.0126262447940628,50.63,80.54,1.0,0.0,anomaly,QA_issue,4,2010-09-23 07:51:17,3.3994343538904057,-1.6294399730001765,10.988248985047367,0.1499114578715834,1.2572591312230863,39.95
7510,B0055,I,80,0.9948742055727694,49.74,79.13,1.0,0.0,anomaly,QA_issue,4,2010-09-23 12:44:52,3.3674537565378784,-1.6515379727772603,11.355681286808547,0.1514956779140662,1.2572591312230863,39.95
7512,B0055,I,81,1.0240799556179332,51.2,81.45,1.0,0.0,anomaly,QA_issue,4,2010-09-23 16:27:06,3.3529430513041807,-1.7174483877318065,11.443287391092774,0.1514956779140662,1.2572591312230863,39.95
7514,B0055,I,82,1.0208889510043029,51.04,81.2,1.0,0.0,anomaly,QA_issue,4,2010-09-23 20:08:35,3.313138824967226,-1.7693261826528028,11.785825239943042,0.1514956779140662,1.2572591312230863,39.95
7516,B0055,I,83,1.016100815944114,50.81,80.82,1.0,0.0,anomaly,QA_issue,4,2010-09-23 23:50:11,3.331207681083793,-1.7382171562180335,11.726404805348082,0.1489084724043598,1.2572591312230863,39.95
7518,B0055,I,84,0.9987875345106276,49.94,79.44,1.0,0.0,anomaly,QA_issue,4,2010-09-24 03:31:49,3.361184494584019,-1.6759841309858239,11.472788708066492,0.1489084724043598,1.2572591312230863,39.95
7522,B0055,I,85,1.0158868294923784,50.79,80.8,1.0,0.0,anomaly,QA_issue,4,2010-09-24 08:25:18,3.317225424194071,-1.7579493131782609,11.802235485150675,0.1571078100358343,1.2572591312230863,39.95
7524,B0055,I,86,0.9963437517762594,49.82,79.25,1.0,0.0,anomaly,QA_issue,4,2010-09-24 12:07:03,3.367194898395345,-1.6637548048231783,11.363194027921853,0.1571078100358343,1.2572591312230863,39.95
7526,B0055,I,87,1.0053777381419529,50.27,79.97,1.0,0.0,anomaly,QA_issue,4,2010-09-24 15:48:49,3.394889434849019,-1.6389209925149486,10.949818258159802,0.1571078100358343,1.2572591312230863,39.95
7528,B0055,I,88,1.009132291002791,50.46,80.26,1.0,0.0,anomaly,QA_issue,4,2010-09-24 19:30:22,3.3100508561202555,-1.7742280928785612,11.706437723845246,0.1484659056986745,1.2572591312230863,39.95
7530,B0055,I,89,0.9984581240784204,49.92,79.42,1.0,0.0,anomaly,QA_issue,4,2010-09-24 23:11:34,3.3458687278652697,-1.696239539050919,11.583533228310797,0.1484659056986745,1.2572591312230863,39.95
7534,B0055,I,90,1.0892389324114138,54.46,86.64,1.0,0.0,anomaly,QA_issue,4,2010-09-28 11:41:33,3.2453384054657453,-1.8679808387813042,11.961499960858754,0.1506837014927287,1.2572591312230863,39.95
7538,B0055,I,91,1.0793936031703524,53.97,85.85,1.0,0.0,anomaly,QA_issue,4,2010-09-28 16:37:32,3.3032859676964024,-1.7868262879672983,11.522596039987192,0.1576091210071961,1.2572591312230863,39.95
7540,B0055,I,92,1.032614295314224,51.63,82.13,1.0,0.0,anomaly,QA_issue,4,2010-09-28 20:21:33,3.3954172971180325,-1.61471261152207,10.721858182752007,0.1576091210071961,1.2572591312230863,39.95
